Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
1,0.4,,,,1.8,14.6,0.04,0.37,0,0,6.56,20,46,2.3,11.1,2.186,509,35,1011
2,0.8,,,,1.7,14.6,0.04,0.37,0,0,6.56,20,46,2.3,11.15,2.191,509,,
3,1.2,,,,1.8,14.6,0.04,0.37,0,0,6.56,20,46,2.3,11.1,2.186,509,,
4,1.6,,,,2,14.6,0.05,0.37,0,0,6.56,21,48,2.3,11.1,2.185,511,,
5,2,,,,1.9,14.6,0.04,0.37,0,0,6.56,21,48,2.3,11.1,2.185,511,,
6,2.4,,,,1.8,14.6,0.04,0.37,0,0,6.52,21,48,2.3,11.13,2.196,510,,
7,2.8,,,,1.6,14.6,0.04,0.37,0,0,6.52,21,48,2.3,11.13,2.196,510,,
8,3.2,,,,1.6,14.6,0.04,0.37,0,0,6.45,22,51,2.3,11.24,2.221,511,,
9,3.6,,,,1.6,14.6,0.04,0.37,0,0,6.44,22,51,2.3,11.38,2.238,510,,
10,4,,,,1.6,14.6,0.04,0.37,0,0,6.43,22,51,2.3,11.42,2.244,509,,
11,4.4,,,,1.5,14.6,0.04,0.37,0,0,6.44,24,56,2.3,11.35,2.234,509,,
12,4.8,,,,1.6,14.6,0.04,0.37,0,0,6.44,24,56,2.3,11.35,2.234,509,,
13,5.2,,,,1.6,14.6,0.04,0.37,0,0,6.47,24,56,2.3,11.23,2.215,507,,
14,5.6,,,,1.7,14.6,0.04,0.37,0,0,6.48,24,56,2.3,11.14,2.204,508,,
15,6,,,,1.9,14.6,0.04,0.37,0,0,6.48,25,58,2.3,11.08,2.197,506,,
16,6.4,,,,2,14.6,0.05,0.37,0,0,6.48,25,58,2.3,11.05,2.194,505,,
17,6.8,,,,2,14.6,0.05,0.37,0,0,6.48,25,58,2.3,11.05,2.194,505,,
18,7.2,,,,2,14.6,0.05,0.37,0,0,6.48,25,58,2.3,11.03,2.192,504,,
19,7.6,,,,1.8,14.6,0.04,0.37,0,0,6.49,26,60,2.3,11.02,2.188,502,,
20,8,,,,1.7,14.6,0.04,0.37,0,0,6.49,26,60,2.3,11.01,2.187,500,,
21,8.4,,,,1.8,14.6,0.04,0.37,0,0,6.5,26,60,2.3,11,2.184,498,,
22,8.8,,,,1.7,14.6,0.04,0.37,0,0,6.5,26,60,2.3,11,2.184,498,,
23,9.2,,,,1.6,14.6,0.04,0.37,0,0,6.51,26,60,2.3,10.99,2.182,499,,
24,9.6,,,,1.6,14.6,0.04,0.37,0,0,6.51,27,62,2.3,10.98,2.18,497,,
25,10,,,,1.6,14.6,0.04,0.37,0,0,6.52,27,62,2.3,10.98,2.178,497,,
26,10.4,,,,1.5,14.6,0.04,0.37,0,0,6.53,27,62,2.3,10.97,2.176,495,,
27,10.8,,,,1.6,14.6,0.04,0.37,0,0,6.53,27,62,2.3,10.97,2.176,495,,
28,11.2,,,,1.7,14.6,0.04,0.37,0,0,6.54,27,62,2.3,10.97,2.174,495,,
29,11.6,,,,1.6,14.6,0.04,0.37,0,0,6.54,27,62,2.3,10.97,2.174,495,,
30,12,,,,1.5,14.6,0.04,0.37,0,0,6.54,27,62,2.3,10.97,2.174,495,,
31,12.4,,,,1.6,14.6,0.04,0.37,0,0,6.54,27,62,2.3,10.96,2.173,495,,
32,12.8,,,,1.6,14.6,0.04,0.37,0,0,6.54,27,62,2.3,10.96,2.173,495,,
33,13.2,,,,1.5,14.6,0.04,0.37,0,0,6.54,28,64,2.3,10.96,2.173,494,,
34,13.6,,,,1.5,14.6,0.04,0.37,0,0,6.54,28,64,2.3,10.95,2.171,495,,
35,14,,,,1.6,14.6,0.04,0.37,0,0,6.55,28,64,2.3,10.95,2.17,495,,
36,14.4,,,,1.6,14.6,0.04,0.37,0,0,6.55,28,64,2.3,10.95,2.17,496,,
37,14.8,,,,1.6,14.6,0.04,0.37,0,0,6.55,28,64,2.3,10.95,2.17,496,,
38,15.2,,,,1.6,14.6,0.04,0.37,0,0,6.55,28,64,2.3,10.95,2.17,496,,
39,15.6,,,,1.8,14.6,0.04,0.37,0,0,6.55,29,66,2.3,10.95,2.169,495,,
40,16,,,,1.8,14.6,0.04,0.37,0,0,6.55,29,66,2.3,10.95,2.169,496,,
41,16.4,,,,1.7,14.6,0.04,0.37,0,0,6.55,29,66,2.3,10.95,2.169,496,,
42,16.8,,,,1.6,14.6,0.04,0.37,0,0,6.55,29,66,2.3,10.95,2.169,496,,
43,17.2,,,,1.7,14.6,0.04,0.37,0,0,6.56,29,66,2.3,10.95,2.168,495,,
44,17.6,,,,1.5,14.6,0.04,0.37,0,0,6.57,29,66,2.3,10.95,2.166,497,,
45,18,,,,1.6,14.6,0.04,0.37,0,0,6.57,29,66,2.3,10.95,2.166,496,,
46,18.4,,,,1.6,14.6,0.04,0.37,0,0,6.57,29,66,2.3,10.95,2.166,496,,
47,18.8,,,,1.5,14.6,0.04,0.37,0,0,6.57,29,66,2.3,10.95,2.166,495,,
48,19.2,,,,1.8,14.6,0.04,0.37,0,0,6.58,29,66,2.3,10.95,2.164,496,,
49,19.6,,,,1.7,14.6,0.04,0.37,0,0,6.58,30,68,2.3,10.96,2.165,494,,
50,20,,,,1.6,14.6,0.04,0.37,0,0,6.58,30,68,2.3,10.95,2.164,496,,
51,20.4,,,,1.6,14.6,0.04,0.37,0,0,6.58,30,68,2.3,10.95,2.164,496,,
52,20.8,,,,1.6,14.6,0.04,0.37,0,0,6.6,30,68,2.3,10.95,2.16,495,,
53,21.2,,,,1.6,14.6,0.04,0.37,0,0,6.6,30,68,2.3,10.95,2.16,496,,
54,21.6,,,,1.6,14.6,0.04,0.37,0,0,6.6,31,70,2.3,10.95,2.16,496,,
55,22,,,,1.6,14.6,0.04,0.37,0,0,6.6,31,70,2.3,10.95,2.16,496,,
56,22.4,,,,1.6,14.6,0.04,0.37,0,0,6.6,31,70,2.3,10.95,2.16,496,,
57,22.8,,,,1.6,14.6,0.04,0.37,0,0,6.6,31,70,2.3,10.95,2.16,496,,
58,23.2,,,,1.6,14.6,0.04,0.37,0,0,6.6,31,70,2.3,10.96,2.161,496,,
59,23.6,,,,1.7,14.6,0.04,0.37,0,0,6.6,31,70,2.3,10.97,2.162,495,,
60,24,,,,1.6,14.6,0.04,0.37,0,0,6.6,32,73,2.3,10.98,2.163,495,,
61,24.4,,,,1.6,14.6,0.04,0.37,0,0,6.6,32,73,2.3,10.98,2.163,495,,
62,24.8,,,,1.6,14.6,0.04,0.37,0,0,6.6,32,73,2.3,10.98,2.163,495,,
63,25.2,,,,1.6,14.6,0.04,0.37,0,0,6.6,32,73,2.3,10.97,2.162,493,,
64,25.6,,,,1.6,14.6,0.04,0.37,0,0,6.6,32,73,2.3,10.96,2.161,493,,
65,26,,,,1.6,14.6,0.04,0.37,0,0,6.6,32,73,2.3,10.96,2.161,493,,
66,26.4,,,,1.7,14.6,0.04,0.37,0,0,6.6,32,73,2.3,10.96,2.161,493,,
67,26.8,,,,1.6,14.6,0.04,0.37,0,0,6.61,32,73,2.3,10.96,2.159,492,,
68,27.2,,,,1.6,14.6,0.04,0.37,0,0,6.61,32,73,2.3,10.95,2.158,493,,
69,27.6,,,,1.7,14.6,0.04,0.37,0,0,6.62,32,73,2.3,10.95,2.157,493,,
70,28,,,,1.6,14.6,0.04,0.37,0,0,6.62,32,73,2.3,10.94,2.155,494,,
71,28.4,,,,1.6,14.6,0.04,0.37,0,0,6.62,32,73,2.3,10.94,2.155,494,,
72,28.8,,,,1.8,14.6,0.04,0.37,0,0,6.62,33,75,2.3,10.94,2.155,495,,
73,29.2,,,,1.7,14.6,0.04,0.37,0,0,6.64,33,75,2.3,10.93,2.151,494,,
74,29.6,,,,1.7,14.6,0.04,0.37,0,0,6.64,33,75,2.3,10.93,2.151,495,,
75,30,,,,1.7,14.6,0.04,0.37,0,0,6.64,33,75,2.3,10.93,2.151,495,,
76,30.4,,,,1.7,14.6,0.04,0.37,0,0,6.64,33,75,2.3,10.93,2.151,495,,
77,30.8,,,,1.7,14.6,0.04,0.37,0,0,6.64,33,75,2.3,10.94,2.152,495,,
78,31.2,,,,1.7,14.6,0.04,0.37,0,0,6.64,33,75,2.3,10.96,2.154,496,,
79,31.6,,,,1.8,14.6,0.04,0.37,0,0,6.64,33,75,2.3,10.98,2.156,495,,
80,32,,,,1.6,14.6,0.04,0.37,0,0,6.64,33,75,2.3,11,2.158,493,,
81,32.4,,,,1.6,14.6,0.04,0.37,0,0,6.64,33,75,2.3,11,2.158,493,,
82,32.8,,,,1.6,14.6,0.04,0.37,0,0,6.64,33,75,2.3,11,2.158,492,,
83,33.2,,,,1.7,14.6,0.04,0.37,0,0,6.64,33,75,2.3,10.99,2.157,490,,
84,33.6,,,,1.7,14.6,0.04,0.37,0,0,6.64,33,75,2.3,10.97,2.155,488,,
85,34,,,,1.9,14.6,0.04,0.37,0,0,6.65,33,74,2.3,10.95,2.151,485,,
86,34.4,,,,1.8,14.6,0.04,0.37,0,0,6.65,33,74,2.3,10.95,2.151,485,,
87,34.8,,,,1.7,14.6,0.04,0.37,0,0,6.65,33,74,2.3,10.94,2.15,487,,
88,35.2,,,,1.7,14.6,0.04,0.37,0,0,6.65,33,74,2.3,10.93,2.149,488,,
89,35.6,,,,1.9,14.6,0.04,0.37,0,0,6.65,33,74,2.3,10.92,2.148,489,,
90,36,,,,1.7,14.6,0.04,0.37,0,0,6.65,33,74,2.3,10.92,2.148,491,,
91,36.4,,,,1.9,14.6,0.04,0.37,0,0,6.65,33,74,2.3,10.92,2.148,491,,
92,36.8,,,,1.9,14.6,0.04,0.37,0,0,6.66,33,74,2.3,10.92,2.146,492,,
93,37.2,,,,1.8,14.6,0.04,0.37,0,0,6.66,33,74,2.3,10.93,2.147,493,,
94,37.6,,,,1.7,14.6,0.04,0.37,0,0,6.66,33,74,2.3,10.93,2.147,495,,
95,38,,,,1.7,14.6,0.04,0.37,0,0,6.66,33,74,2.3,10.93,2.147,495,,
96,38.4,,,,1.7,14.6,0.04,0.37,0,0,6.66,33,74,2.3,10.93,2.147,495,,
97,38.8,,,,1.8,14.6,0.04,0.37,0,0,6.66,33,74,2.3,10.93,2.147,497,,
98,39.2,,,,1.8,14.6,0.04,0.37,0,0,6.66,34,77,2.3,10.94,2.148,495,,
99,39.6,,,,1.9,14.6,0.04,0.37,0,0,6.66,34,77,2.3,10.94,2.148,495,,
100,40,,,,1.9,14.6,0.04,0.37,0,0,6.66,34,77,2.3,10.95,2.149,496,,
101,40.4,,,,1.8,14.6,0.04,0.37,0,0,6.66,34,77,2.3,10.95,2.149,496,,
102,40.8,,,,2.1,14.6,0.05,0.37,0,0,6.66,34,77,2.3,10.95,2.149,496,,
103,41.2,,,,2,14.6,0.05,0.37,0,0,6.66,34,77,2.3,10.96,2.15,496,,
104,41.6,,,,2,14.6,0.05,0.37,0,0,6.66,34,77,2.3,10.96,2.15,495,,
105,42,,,,1.8,14.6,0.04,0.37,0,0,6.66,34,77,2.3,10.96,2.15,495,,
106,42.4,,,,1.8,14.6,0.04,0.37,0,0,6.66,34,77,2.3,10.96,2.15,496,,
107,42.8,,,,1.9,14.6,0.04,0.37,0,0,6.66,34,77,2.3,10.96,2.15,494,,
108,43.2,,,,1.9,14.6,0.04,0.37,0,0,6.66,34,77,2.3,10.96,2.15,495,,
109,43.6,,,,1.8,14.6,0.04,0.37,0,0,6.66,34,77,2.3,10.95,2.149,495,,
110,44,,,,1.7,14.6,0.04,0.37,0,0,6.66,34,77,2.3,10.95,2.149,495,,
111,44.4,,,,1.7,14.6,0.04,0.37,0,0,6.66,34,77,2.3,10.95,2.149,493,,
112,44.8,,,,1.7,14.6,0.04,0.37,0,0,6.66,34,77,2.3,10.94,2.148,493,,
113,45.2,,,,1.9,14.6,0.04,0.37,0,0,6.66,34,77,2.3,10.93,2.147,492,,
114,45.6,,,,2,14.6,0.05,0.37,0,0,6.66,34,77,2.3,10.93,2.147,493,,
115,46,,,,2,14.6,0.05,0.37,0,0,6.66,34,77,2.3,10.93,2.147,493,,
116,46.4,,,,1.9,14.6,0.04,0.37,0,0,6.66,34,77,2.3,10.92,2.146,492,,
117,46.8,,,,2,14.6,0.05,0.37,0,0,6.66,34,77,2.3,10.91,2.145,493,,
118,47.2,,,,1.9,14.6,0.04,0.37,0,0,6.66,34,77,2.3,10.91,2.145,493,,
119,47.6,,,,2,14.6,0.05,0.37,0,0,6.66,34,77,2.3,10.9,2.144,493,,
120,48,,,,1.9,14.6,0.04,0.37,0,0,6.66,34,77,2.3,10.9,2.144,493,,
121,48.4,,,,1.9,14.6,0.04,0.37,0,0,6.66,34,77,2.3,10.9,2.144,493,,
122,48.8,,,,1.9,14.6,0.04,0.37,0,0,6.66,35,79,2.3,10.9,2.144,494,,
123,49.2,,,,2.1,14.6,0.05,0.37,0,0,6.66,35,79,2.3,10.9,2.144,494,,
124,49.6,,,,2,14.6,0.05,0.37,0,0,6.66,35,79,2.3,10.91,2.145,494,,
125,50,,,,1.9,14.6,0.04,0.37,0,0,6.66,35,79,2.3,10.91,2.145,494,,
126,50.4,,,,1.9,14.6,0.04,0.37,0,0,6.66,35,79,2.3,10.91,2.145,495,,
127,50.8,,,,1.9,14.6,0.04,0.37,0,0,6.66,35,79,2.3,10.91,2.145,495,,
128,51.2,,,,2,14.6,0.05,0.37,0,0,6.66,35,79,2.3,10.91,2.145,496,,
129,51.6,,,,2,14.6,0.05,0.37,0,0,6.66,35,79,2.3,10.9,2.144,495,,
130,52,,,,2.1,14.6,0.05,0.37,0,0,6.66,35,79,2.3,10.9,2.144,495,,
131,52.4,,,,1.9,14.6,0.04,0.37,0,0,6.66,35,79,2.3,10.9,2.144,496,,
132,52.8,,,,2.1,14.6,0.05,0.37,0,0,6.66,35,79,2.3,10.9,2.144,495,,
133,53.2,,,,2.2,14.6,0.05,0.37,0,0,6.66,35,79,2.3,10.9,2.144,495,,
134,53.6,,,,2.3,14.6,0.05,0.37,0,0,6.66,35,79,2.3,10.9,2.144,495,,
135,54,,,,2,14.6,0.05,0.37,0,0,6.66,35,79,2.3,10.9,2.144,495,,
136,54.4,,,,2.1,14.6,0.05,0.37,0,0,6.67,35,79,2.2,10.89,2.141,495,,
137,54.8,,,,1.9,14.6,0.04,0.37,0,0,6.67,35,79,2.2,10.89,2.141,495,,
138,55.2,,,,2,14.6,0.05,0.37,0,0,6.67,35,79,2.2,10.89,2.141,495,,
139,55.6,,,,2,14.6,0.05,0.37,0,0,6.67,35,79,2.2,10.89,2.141,494,,
140,56,,,,1.9,14.6,0.04,0.37,0,0,6.67,35,79,2.2,10.89,2.141,494,,
141,56.4,,,,2,14.6,0.05,0.37,0,0,6.67,35,79,2.2,10.89,2.141,495,,
142,56.8,,,,1.9,14.6,0.04,0.37,0,0,6.67,35,79,2.2,10.89,2.141,496,,
143,57.2,,,,1.9,14.6,0.04,0.37,0,0,6.67,34,76,2.2,10.89,2.141,496,,
144,57.6,,,,1.7,14.6,0.04,0.37,0,0,6.67,34,76,2.2,10.89,2.141,496,,
145,58,,,,1.8,14.6,0.04,0.37,0,0,6.67,34,76,2.2,10.89,2.141,496,,
146,58.4,,,,1.9,14.6,0.04,0.37,0,0,6.67,34,76,2.2,10.89,2.141,496,,
147,58.8,,,,1.9,14.6,0.04,0.37,0,0,6.67,34,76,2.2,10.89,2.141,495,,
148,59.2,,,,2.2,14.6,0.05,0.37,0,0,6.67,34,76,2.2,10.89,2.141,496,,
149,59.6,,,,2.1,14.6,0.05,0.37,0,0,6.67,34,76,2.2,10.89,2.141,496,,
150,60,,,,2.2,14.6,0.05,0.37,0,0,6.67,34,76,2.2,10.89,2.141,496,,
151,60.4,,,,1.9,14.6,0.04,0.37,0,0,6.67,34,76,2.2,10.89,2.141,497,,
152,60.8,,,,2.1,14.6,0.05,0.37,0,0,6.67,34,76,2.2,10.89,2.141,497,,
,,,,Average,1.776973684,14.6,0.041842105,0.37,0,0,6.606513158,30.96052632,70.26973684,2.288815789,10.96710526,2.161072368,496.2171053,,
